Type,Date,Time,Action,Errors,Ruleset ID,Ruleset Name,Rule ID,Rule Name,Destination List IDs,Destination Lists,Signature List ID,IPS Signature,IPS Signature Severity,IPS Signature CVE,Identities,Identity Types,Policy or Ruleset Identity,Policy or Ruleset Identity Type,Forwarding Method,Internal IP,External IP,Source IP,Destination IP,Source Port,Destination Port,Destination,Hostname,Categories,Integrations,Blocked Categories,Application,Application Category,Query Type,Content Type,Protocol,Filename,File Action (Remote Browser Isolation),Total Size in Bytes,Request Size,Response Size,Packet Size,Referrer,User Agent,Status Code,Direction,Threats,Threat Types,SHA256 Hash,Cisco AMP Result,Cisco AMP Disposition,Cisco AMP Score,Antivirus Result,Potentially Unwanted Applications,Other Antivirus Threats,Detected Response File Type,Isolated State,Data Loss Prevention State,Tenant Controls,Request Method,Umbrella Egress IP Address,Umbrella Egress Data Center
dns,2023-05-13,14:42:02,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,af867f46afe2e83baf3b334592b9fca3.safeframe.googlesyndication.com,,"Search Engines (Legacy), Advertisements, Infrastructure and Content Delivery Networks, Application",,,Google Ads,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:37,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:37,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:36,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,trouter2-azsc-jpea-1-b.trouter.teams.microsoft.com,,"Software/Technology (Legacy), Business Services (Legacy), Online Meetings, Application, Computers and Internet",,,Microsoft Teams,Collaboration,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:36,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:36,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:36,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:35,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:35,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:35,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:35,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ec.walkme.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Digital Adoption Platform,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:31,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,trouter2-azsc-jpea-1-b.trouter.teams.microsoft.com,,"Software/Technology (Legacy), Business Services (Legacy), Online Meetings, Application, Computers and Internet",,,Microsoft Teams,Collaboration,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:28,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,dmp.adform.net,,"Advertisements, Infrastructure and Content Delivery Networks, Application",,,Adform,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:27,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,a.audrte.com,,"Advertisements, Application",,,Audiencerate,IT Service Management,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:24,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,1ea09e4fa0d7806e9b93b682e56250cb.safeframe.googlesyndication.com,,"Search Engines (Legacy), Advertisements, Infrastructure and Content Delivery Networks, Application",,,Google Ads,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:22,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,optimizationguide-pa.googleapis.com,,"Search Engines (Legacy), Application, Search Engines and Portals",,,Google APIs,Application Development and Testing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:20,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,hde.tynt.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Computers and Internet",,,33Across Attention X,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:17,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ssc-cms.33across.com,,"Business Services (Legacy), SaaS and B2B, Application",,,33Across Attention X,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:08,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,beacons2.gvt2.com,,"Infrastructure and Content Delivery Networks, Application",,,Google Secondary Services,Support,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:41:03,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,self.events.data.microsoft.com,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry, Computers and Internet",,,Windows Diagnostics Data,IT Service Management,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:58,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,in.appcenter.ms,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry, Computers and Internet",,,,,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:56,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,skyapi.live.net,,"File Storage (Legacy), Search Engines (Legacy), Business Services (Legacy), Application, Business and Industry, Online Storage and Backup, Search Engines and Portals",,,Microsoft 365,Office Productivity,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:56,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,signal-metrics-collector-beta.s-onetag.com,,"Advertisements, Application",,,Onetag,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:56,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,skyapi.live.net,,"File Storage (Legacy), Search Engines (Legacy), Business Services (Legacy), Application, Business and Industry, Online Storage and Backup, Search Engines and Portals",,,Microsoft 365,Office Productivity,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:55,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sadc1.outbrain.org,,"Infrastructure and Content Delivery Networks, Application",,,Outbrain,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:55,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,api.samsungcloud.com,,"File Storage (Legacy), Application, Online Storage and Backup",,,Samsung Cloud,Backup & Recovery,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:54,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sadc1.outbrain.org,,"Infrastructure and Content Delivery Networks, Application",,,Outbrain,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:54,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,config.edge.skype.com,,"Chat (Legacy), Instant Messaging (Legacy), Software/Technology (Legacy), Business Services (Legacy), Internet Telephony, Application, Business and Industry, Computers and Internet",,,Skype for Business,Collaboration,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:54,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync.adtelligent.com,,"Business Services (Legacy), Application, Business and Industry",,,Adtelligent,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:54,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,token.rubiconproject.com,,"Software/Technology (Legacy), Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Rubicon Project Buyers,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:54,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,view.adjust.com,,"Business Services (Legacy), Application, Business and Industry",,,Adjust,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:53,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ice.360yield.com,,"Advertisements, Business Services (Legacy), Application",,,360 Polaris,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:53,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,id.geistm.com,,"Business Services (Legacy), Application, Business and Industry",,,GeistM,Marketing & Sales,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:53,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync.crwdcntrl.net,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Lotame,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:53,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,cms.quantserve.com,,"Advertisements, Business Services (Legacy)",,,,,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:53,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,id.rlcdn.com,,"Business Services (Legacy), SaaS and B2B, Application",,,LiveRamp,Marketing & Sales,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:52,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,beacon.krxd.net,,"Software/Technology (Legacy), Research/Reference (Legacy), Application, Reference, Cloud and Data Centers",,,Salesforce Audience Studio,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:52,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync-jp.im-apps.net,,"Software/Technology (Legacy), Application, Computers and Internet",,,Intimate Merger,Marketing & Sales,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:52,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync.adtelligent.com,,"Business Services (Legacy), Application, Business and Industry",,,Adtelligent,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:52,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,beacon.krxd.net,,"Software/Technology (Legacy), Research/Reference (Legacy), Application, Reference, Cloud and Data Centers",,,Salesforce Audience Studio,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:51,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,token.rubiconproject.com,,"Software/Technology (Legacy), Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Rubicon Project Buyers,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:51,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync-jp.im-apps.net,,"Software/Technology (Legacy), Application, Computers and Internet",,,Intimate Merger,Marketing & Sales,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:51,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,cms.quantserve.com,,"Advertisements, Business Services (Legacy)",,,,,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:51,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ice.360yield.com,,"Advertisements, Business Services (Legacy), Application",,,360 Polaris,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:51,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,view.adjust.com,,"Business Services (Legacy), Application, Business and Industry",,,Adjust,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:51,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,id.rlcdn.com,,"Business Services (Legacy), SaaS and B2B, Application",,,LiveRamp,Marketing & Sales,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:50,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,id.geistm.com,,"Business Services (Legacy), Application, Business and Industry",,,GeistM,Marketing & Sales,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:50,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync.crwdcntrl.net,,"Software/Technology (Legacy), Business Services (Legacy), Application, Business and Industry",,,Lotame,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:50,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,beacon.krxd.net,,"Software/Technology (Legacy), Research/Reference (Legacy), Application, Reference, Cloud and Data Centers",,,Salesforce Audience Studio,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:50,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,beacon.krxd.net,,"Software/Technology (Legacy), Research/Reference (Legacy), Application, Reference, Cloud and Data Centers",,,Salesforce Audience Studio,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:49,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync-t1.taboola.com,,"Business Services (Legacy), Application, Business and Industry",,,Taboola,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:49,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,logs.browser-intake-datadoghq.com,,"Software/Technology (Legacy), Infrastructure and Content Delivery Networks, Application, Cloud and Data Centers",,,Datadog,Business Intelligence,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:49,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,logs.browser-intake-datadoghq.com,,"Software/Technology (Legacy), Infrastructure and Content Delivery Networks, Application, Cloud and Data Centers",,,Datadog,Business Intelligence,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:48,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,mqtt-mini.facebook.com,,"Social Networking, Application",,,Facebook,Social Networking,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:48,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,ocsp.sectigo.com,,"Computer Security, Infrastructure and Content Delivery Networks, Application",,,Sectigo,Security,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:48,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,as-eb2.3lift.com,,"Business Services (Legacy), Business and Industry",,,,,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:48,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync-t1.taboola.com,,"Business Services (Legacy), Application, Business and Industry",,,Taboola,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:47,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,as-eb2.3lift.com,,"Business Services (Legacy), Business and Industry",,,,,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:47,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,scribe-news.mmonline.io,,"News/Media (Legacy), Software/Technology (Legacy), News, Cloud and Data Centers",,,,,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:47,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,widget-pixels.outbrain.com,,"Blogs (Legacy), Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Outbrain,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:46,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync.srv.stackadapt.com,,"Business Services (Legacy), Application, Business and Industry",,,StackAdapt,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:46,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,rtb-csync.smartadserver.com,,"Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Holistic Ad Server,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:46,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,rtb.mfadsrvr.com,,"Software/Technology (Legacy), Advertisements, Business Services (Legacy), Business and Industry, Cloud and Data Centers",,,,,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:46,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,rr4---sn-gwpa-jjwe.googlevideo.com,,"Video Sharing (Legacy), Application, Streaming Video",,,YouTube,Media,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:46,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,tg.dr.socdm.com,,Infrastructure and Content Delivery Networks,,,,,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:46,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,match.adsrvr.org,,"Advertisements, Business Services (Legacy), Application",,,The Trade Desk,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:46,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,pips.taboola.com,,"Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Taboola,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:45,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,rtb.mfadsrvr.com,,"Software/Technology (Legacy), Advertisements, Business Services (Legacy), Business and Industry, Cloud and Data Centers",,,,,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:45,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,pixel.rubiconproject.com,,"Software/Technology (Legacy), Advertisements, Business Services (Legacy), Infrastructure and Content Delivery Networks, Application",,,Rubicon Project Buyers,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:45,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,widget-pixels.outbrain.com,,"Blogs (Legacy), Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Outbrain,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:45,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,scribe-news.mmonline.io,,"News/Media (Legacy), Software/Technology (Legacy), News, Cloud and Data Centers",,,,,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:45,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,pips.taboola.com,,"Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Taboola,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:45,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,eus.rubiconproject.com,,"Software/Technology (Legacy), Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Rubicon Project Buyers,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:45,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,sync.srv.stackadapt.com,,"Business Services (Legacy), Application, Business and Industry",,,StackAdapt,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:44,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,tg.socdm.com,,Infrastructure and Content Delivery Networks,,,,,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:44,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,match.adsrvr.org,,"Advertisements, Business Services (Legacy), Application",,,The Trade Desk,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:44,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,rr6---sn-gwpa-jv3l.googlevideo.com,,"Video Sharing (Legacy), Application, Streaming Video",,,YouTube,Media,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:44,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,rtb-csync.smartadserver.com,,"Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Holistic Ad Server,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:44,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,yt3.ggpht.com,,"Infrastructure and Content Delivery Networks, Application",,,YouTube,Media,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:44,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,pixel.rubiconproject.com,,"Software/Technology (Legacy), Advertisements, Business Services (Legacy), Infrastructure and Content Delivery Networks, Application",,,Rubicon Project Buyers,Ad Publishing,A,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-05-13,14:40:43,Allowed,,,,,,,,,,,,,Networks,,Networks,,152.58.201.208,152.58.201.208,,,,,prg-apac.smartadserver.com,,"Business Services (Legacy), Infrastructure and Content Delivery Networks, Application, Business and Industry",,,Holistic Ad Server,Ad Publishing,AAAA,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
